MOF,Linker_ID,SMILES,SA_Score,Pred_Tox_IBC50,Pred_Tox_IGC50,Pred_Tox_LC50,Pred_Tox_LC50DM,Mean_Tox,CoPriNet_log_USD_per_mmol,ExactMolWt,CoPriNet_USD_per_mmol,CoPriNet_USD_per_g,CoPriNet_log_USD_per_g,CoPriNet_valid_price,Price_rank_by_row
LAWGAS_clean-(id:179078),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065496444702,164.010958608,9.944956084356996,60.63592438433507,4.104887529054562,True,97
VEGMOK03_charged-(id:172502),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065496444702,164.010958608,9.944956084356996,60.63592438433507,4.104887529054562,True,98
HIFTOG02_clean-(id:170422),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065496444702,164.010958608,9.944956084356996,60.63592438433507,4.104887529054562,True,99
FIJDIM08_clean-(id:170067),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065734863281,164.010958608,9.944958455419574,60.63593884106769,4.104887767473141,True,100
FIJDIM02_clean-(id:170061),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065734863281,164.010958608,9.944958455419574,60.63593884106769,4.104887767473141,True,101
FIJCUX_clean-(id:170059),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065734863281,164.010958608,9.944958455419574,60.63593884106769,4.104887767473141,True,102
IBUBIT_clean-(id:177597),1,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065734863281,164.010958608,9.944958455419574,60.63593884106769,4.104887767473141,True,103
SETRAM_clean-(id:182296),0,c1c(ccc(c1)C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297065734863281,164.010958608,9.944958455419574,60.63593884106769,4.104887767473141,True,104
FIJCUX_clean-(id:176426),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,105
QONQEQ_manual-(id:181551),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,106
MEJMOE_clean-(id:179631),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,107
cm503311x_F-mil-53-Al-np_clean-(id:175057),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,108
WAYMEQ_SL-(id:185525),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,109
FIJDIM01_clean-(id:170060),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970659732818604,164.010958608,9.944960826482726,60.63595329780383,4.10488800589172,True,110
cm503311x_OH-mil-53-Al-lp-ortho_clean-(id:175058),0,c1c(ccc(C(=O)[O])c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970662117004395,164.010958608,9.944963197546436,60.63596775454338,4.104888244310299,True,111
EDUSIF_clean-(id:175768),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970662117004395,164.010958608,9.944963197546436,60.63596775454338,4.104888244310299,True,112
ZONBAH_clean-(id:185482),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,113
NAKLIW_clean-(id:179967),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,114
FIJDIM12_clean-(id:170071),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,115
ZAZBUZ_clean-(id:184998),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,116
LAWGEW_clean-(id:179079),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,117
TAGVAB_clean-(id:182558),0,c1c(ccc(c1)C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,118
FIJDIM03_clean-(id:170062),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,119
FIJDIM03_clean-(id:176432),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,120
HIFTOG02_clean-(id:177306),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970664501190186,164.010958608,9.944965568610714,60.635982211286375,4.104888482728878,True,121
ZAZBUZ_clean-(id:173798),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970666885375977,164.010958608,9.944967939675555,60.63599666803282,4.104888721147457,True,122
FIJDIM02_clean-(id:176431),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970666885375977,164.010958608,9.944967939675555,60.63599666803282,4.104888721147457,True,123
REDROI_clean-(id:181800),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970669269561768,164.010958608,9.944970310740963,60.63601112478271,4.104888959566036,True,124
FIJDIM01_clean-(id:176430),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297067403793335,164.010958608,9.944975052873476,60.63604003829283,4.1048894364031945,True,125
FIJCUX01_clean-(id:176427),0,c1c(C(=O)[O])ccc(c1)C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297068357467652,164.010958608,9.94498453714529,60.63609786535447,4.104890390077512,True,126
LAWGOG_clean-(id:170890),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297068357467652,164.010958608,9.94498453714529,60.63609786535447,4.104890390077512,True,127
WAYMEQ_clean_h-(id:173568),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297068357467652,164.010958608,9.94498453714529,60.63609786535447,4.104890390077512,True,128
LAWGIA_clean-(id:170889),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297068357467652,164.010958608,9.94498453714529,60.63609786535447,4.104890390077512,True,129
VEGMOK_charged-(id:172504),0,c1c(C(=O)[O])ccc(C(=O)[O])c1,2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.297068357467652,164.010958608,9.94498453714529,60.63609786535447,4.104890390077512,True,130
SETQUF_clean-(id:173501),0,c1c(ccc(c1)C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970688343048096,164.010958608,9.94498927928458,60.636126778905926,4.104890866914669,True,131
WAFKAQ_clean-(id:172599),0,c1cc(ccc1C(=O)[O])C(=O)[O],2.861,4.367341789199778,3.8022466209587193,3.8650169515862967,4.75490278562171,4.197377036841626,2.2970688343048096,164.010958608,9.94498927928458,60.636126778905926,4.104890866914669,True,132
UMEDEX_clean-(id:183129),0,c1cc(C2=N[C](c3ccncc3)NC(=N2)c2ccncc2)ccn1,2.893,4.985356502034237,3.780980493942962,4.164581744570223,5.700569985164119,4.657872181427885,2.9550302028656006,313.120169416,19.202302675641885,61.3256651957492,4.116198437142376,True,133
QOPPOC_clean-(id:181557),0,NC(=O)[C](C#N)C#N,3.877,3.944635251154792,3.490972742172172,3.531208355280888,3.614291121971702,3.645276867644888,1.8928680419921875,108.019786684,6.638380558781823,61.45522744089169,4.118308900593977,True,134
JOCWIJ_clean-(id:178403),0,c1nncn1CC(=O)[O],3.6,3.8129160239494833,3.233209903827569,3.087078337259862,4.008391074577897,3.5353988349037024,2.051060676574707,126.030351368,7.776144708169705,61.700571519188216,4.122293193740212,True,135
CUSDIE_charged-(id:169589),1,c1nncn1CC(=O)[O],3.6,3.8129160239494833,3.233209903827569,3.087078337259862,4.008391074577897,3.5353988349037024,2.0510990619659424,126.030351368,7.776443204255538,61.702939965222,4.122331579131448,True,136
CAXWEF_clean-(id:174801),0,[CH]1[C](C(=O)[O])C(=O)[CH][C](C(=O)[O])C1=O,4.441,3.898747263985068,3.4600085970925942,3.662875468892505,3.678285293258128,3.6749791558070735,2.5111019611358643,193.985137784,12.3184970890128,63.5022725438342,4.151075693350145,True,137
RIPNIP_clean-(id:172015),0,c1(c(c(c(c(c1F)F)C(=O)[O])F)F)C(=O)[O],3.278,4.389549187989225,3.997651654863255,4.459842436993111,4.791745468302503,4.409697187037024,2.7102792263031006,235.97327136,15.033472669866466,63.708370796502,4.154315963622833,True,138
FUSMOW_clean-(id:176624),0,c1ccc(cn1)C(=O)c1cccnc1,1.83,4.803744393683689,4.05450376342586,3.9052688782432985,5.338456894985484,4.525493482584583,2.462076425552368,184.063662876,11.729140960121509,63.72328343820472,4.154550012876299,True,139
FURRIU_clean-(id:176616),0,c1ccc(cn1)C(=O)c1cccnc1,1.83,4.803744393683689,4.05450376342586,3.9052688782432985,5.338456894985484,4.525493482584583,2.462076663970948,184.063662876,11.729143756566968,63.72329863102125,4.154550251294879,True,140
FURREQ_clean-(id:176615),0,c1ccc(cn1)C(=O)c1cccnc1,1.83,4.803744393683689,4.05450376342586,3.9052688782432985,5.338456894985484,4.525493482584583,2.462076663970948,184.063662876,11.729143756566968,63.72329863102125,4.154550251294879,True,141
FURROA_clean-(id:176617),0,c1ccc(cn1)C(=O)c1cccnc1,1.83,4.803744393683689,4.05450376342586,3.9052688782432985,5.338456894985484,4.525493482584583,2.462078094482422,184.063662876,11.729160535253694,63.72338978799631,4.154551681806352,True,142
FUSMUC_clean-(id:176625),0,c1ccc(cn1)C(=O)c1cccnc1,1.83,4.803744393683689,4.05450376342586,3.9052688782432985,5.338456894985484,4.525493482584583,2.462078809738159,184.063662876,11.729168924606062,63.72343536653277,4.15455239706209,True,143
IJENER_clean-(id:170557),0,CSc1c(C(=O)[O])c(c(c(C(=O)[O])c1SC)SC)SC,3.911,4.756547293944065,4.48230664154222,5.486864441296542,6.250010446314075,5.243932205774225,3.1153452396392822,347.961842864,22.54121112990061,64.78069820635703,4.171007691801139,True,144
IJENER_clean-(id:177808),0,CSc1c(C(=O)[O])c(c(c(C(=O)[O])c1SC)SC)SC,3.911,4.756547293944065,4.48230664154222,5.486864441296542,6.250010446314075,5.243932205774225,3.1153452396392822,347.961842864,22.54121112990061,64.78069820635703,4.171007691801139,True,145
AQOSEG_clean-(id:174151),0,c1c(cc(cc1)n1cnnc1)n1cnnc1,2.696,4.92695468182674,3.548010631916565,3.271871075965513,5.432749641364379,4.294896507768299,2.63508677482605,212.081044256,13.944522444173598,65.7509137277793,4.185873567961758,True,146
HENYUV_clean-(id:177271),0,c1c(C(=O)[O])nc(cc1c1cc(C(=O)[O])nc(c1)C(=O)[O])C(=O)[O],3.613,3.9644020333055696,2.732542495614396,3.003738543688336,5.085348246259198,3.6965078297168734,3.0722599029541016,327.9967650879999,21.590640334942872,65.82577218147323,4.187011436137316,True,147
HESVOR_clean-(id:173191),0,c1c(c2cc(C(=O)[O])nc(c2)C(=O)[O])cc(C(=O)[O])nc1C(=O)[O],3.613,3.9644020333055696,2.732542495614396,3.003738543688336,5.085348246259198,3.6965078297168734,3.072265386581421,327.996765088,21.59075873029267,65.82613314646555,4.187016919764635,True,148
IFEQAN_SL-(id:185663),0,c1nc2cc3ccccc3cc2n1c1ccc(C(=O)[O])cc1,2.369,5.698790675331809,4.8042860444830735,5.621992827249181,6.554360371993716,5.6698574797644445,2.940812110900879,287.082052592,18.93121431666189,65.94356611894115,4.188799317451205,True,149
IFEPUG_clean-(id:173217),0,c1nc2cc3ccccc3cc2n1c1ccc(C(=O)[O])cc1,2.369,5.698790675331809,4.8042860444830735,5.621992827249181,6.554360371993716,5.6698574797644445,2.940813064575196,287.082052592,18.931232370883382,65.9436290076565,4.188800271125523,True,150
